ID,EHR_kood,TaisAadress,Maakond,KOV,KOV_voi_LinnaOsa,Tänav_Hoone_Nr,Esmane_Kasutuselevotu_Aasta,Ajastu,Hooneosade_Arv,Hooneosade_Arv_Normaliseeritud,Ruumide_Arv,Maksimaalne_Korruste_Arv,Korterite arv trepikojas,Liftid,Trepikodade_Arv,MaaAluste_Korruste_Arv,Korgus,Korgus_Umardatud,Laius,Pikkus,EhitusAlune_Pindala,Suletud_Netopindala,Building_Common_Area,Heated_Area,Välisseina_liik,Valisnurkade Arva,Sisenurkade Arv,Katusekatte materjal,Soojusvarustuse liik,Lamekatus_0/1,kahepoolne_kaldkatus_0/1,ühepoole_kaldkatus_0/1,Lodzad_0/1,Rõdud_0/1,Otstes aknad_0/1,Energy_Certificate_Class,Asein_märgis,Aaken_märgis
28,104017267,"Tartu maakond, Tartu linn, Tartu linn, Sõpruse pst 5",Tartu maakond, Tartu linn, Tartu linn, Sõpruse pst 5,1977,1971-1980,55,60,235,5,2.75,0,4,1,16.4,16.5,,,727.0,3378.1,199.5,2762.5,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0.0,D,1457.6,587.6
248,104030140,"Tartu maakond, Tartu linn, Tartu linn, Alasi tn 31a",Tartu maakond, Tartu linn, Tartu linn, Alasi tn 31a,1968,1961-1970,55,60,235,5,2.75,0,4,1,15.6,15.5,10.9,65.2,706.0,3366.4,194.8,2780.0,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,0.0,D,1465.3,572.5
127,108004455,"Lääne-Viru maakond, Viru-Nigula vald, Kunda linn, Kasemäe tn 15",Lääne-Viru maakond, Viru-Nigula vald, Kunda linn, Kasemäe tn 15,1970,1961-1970,55,60,235,5,2.75,0,4,1,18.2,18.0,11.3,65.1,800.5,3255.5,589.8,3255.5,suurplokk,4,0,"'eterniit', 'plekk'",'kaugküte',0,1,0,0,0,0.0,D,1259.0,388.0
175,108010785,"Lääne-Viru maakond, Rakvere linn, F. G. Adoffi tn 2",Lääne-Viru maakond, Rakvere linn, Rakvere linn, F. G. Adoffi tn 2,1968,1961-1970,55,60,233,5,2.75,0,4,1,18.1,18.0,14.3,65.5,801.6,3296.7,592.9,2703.8,tellis,4,0,'plekk','kaugküte',0,1,0,0,0,0.0,D,1591.0,441.1
22,108011982,"Lääne-Viru maakond, Rakvere linn, Laada tn 41",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Laada tn 41,1979,1971-1980,55,60,193,5,2.75,0,4,1,15.9,16.0,14.5,64.9,836.0,3267.1,481.7,2723.7,tellis,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,D,1342.2,567.4
123,110009773,"Põlva maakond, Põlva vald, Põlva linn, Kesk tn 38",Põlva maakond, Põlva vald, Põlva linn, Kesk tn 38,1968,1961-1970,55,60,235,5,2.75,0,4,1,16.5,16.5,11.2,65.3,828.0,3231.3,559.2,2887.0,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,0.0,C,1580.3,607.7
233,112016735,"Viljandi maakond, Viljandi linn, Suur-Kaare tn 49",Viljandi maakond, Viljandi linn, Viljandi linn, Suur-Kaare tn 49,1971,1971-1980,55,60,233,5,2.75,0,4,1,16.8,17.0,,,708.0,3190.8,585.6,2718.0,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,0.0,C,1736.4,521.4
326,104017981,"Tartu maakond, Tartu linn, Tartu linn, Uus tn 63",Tartu maakond, Tartu linn, Tartu linn, Uus tn 63,1986,1981-1990,59,60,278,5,2.3600000000000003,0,5,1,16.3,16.5,13.3,65.5,775.8,4564.7,1061.8,3740.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,2231.4,552.1
114,101014233,"Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 215",Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 215,1968,1961-1970,59,60,238,5,2.95,0,4,1,15.6,15.5,,,677.0,3515.9,838.4,2884.6,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',0,1,0,0,1,1.0,B,964.6,330.90000000000003
186,109015522,"Rapla maakond, Rapla vald, Alu alevik, Pargi tn 3",Rapla maakond, Rapla vald, Alu alevik, Pargi tn 3,1977,1971-1980,60,60,288,2,2.0,0,15,1,8.7,8.5,87.8,110.7,2642.0,6043.3,2166.1,4092.4,suurplokk,23,19,"'plaatmaterjal (seal hulgas tsementkiudplaat)', 'muu'","'lokaalküte', 'kohtküte'",0,1,0,0,0,1.0,D,3769.6,569.6
314,108018591,"Lääne-Viru maakond, Tapa vald, Tapa linn, Turu tn 12a",Lääne-Viru maakond, Tapa vald, Tapa linn, Turu tn 12a,1972,1971-1980,60,60,240,5,2.4,0,5,1,15.4,15.5,11.8,57.5,697.0,3332.0,636.6,2969.4,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,0,1,1.0,C,609.9,125.9
158,109008752,"Rapla maakond, Kohila vald, Kohila alev, Posti tn 10",Rapla maakond, Kohila vald, Kohila alev, Posti tn 10,1990,1981-1990,60,60,240,5,2.4,0,5,1,15.5,15.5,,,777.0,3773.2,730.6,3254.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,E,3769.6,569.6
247,101011258,"Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 6",Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 6,1971,1971-1980,60,60,240,5,3.0,0,4,1,15.7,15.5,,,675.0,3516.3,828.9,2961.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1.0,C,1320.1,533.3
299,101011259,"Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 8",Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 8,1971,1971-1980,60,60,238,5,3.0,0,4,1,15.7,15.5,,,675.0,3517.0,830.0,2961.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1.0,D,1392.0,471.0
115,101014234,"Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 217",Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 217,1968,1961-1970,60,60,240,5,3.0,0,4,1,15.6,15.5,,,676.0,3534.7,844.5,2992.6,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',0,1,0,0,1,1.0,C,0.0,0.0
376,101017670,"Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 55",Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 55,1965,1961-1970,60,60,240,5,3.0,0,4,1,15.0,15.0,,,676.0,3534.8,844.5,2982.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1.0,C,655.8,125.9
307,104017454,"Tartu maakond, Tartu linn, Tartu linn, A. H. Tammsaare tn 2",Tartu maakond, Tartu linn, Tartu linn, A. H. Tammsaare tn 2,1970,1961-1970,60,60,265,5,3.0,0,4,1,18.7,18.5,13.7,85.2,1066.0,4920.0,1164.0,3623.5,tellis,13,9,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'kohtküte'",1,0,0,0,1,1.0,,1055.0,472.0
89,104030765,"Tartu maakond, Kambja vald, Tõrvandi alevik, Ringtee 10",Tartu maakond, Kambja vald, Tõrvandi alevik, Ringtee 10,1975,1971-1980,60,60,270,5,3.0,0,4,0,16.1,16.0,12.3,74.7,861.0,4243.3,892.8,3350.5,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0.0,D,665.0,257.0
374,107005987,"Järva maakond, Paide linn, Paide linn, Suur-Aia tn 22",Järva maakond, Paide linn, Paide linn, Suur-Aia tn 22,1984,1981-1990,60,60,270,5,3.0,0,4,1,16.7,16.5,12.2,74.5,913.0,4188.0,833.1,3682.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0.0,B,1036.0,299.0
259,108004493,"Lääne-Viru maakond, Viru-Nigula vald, Kunda linn, Mäe tn 18",Lääne-Viru maakond, Viru-Nigula vald, Kunda linn, Mäe tn 18,1981,1981-1990,60,60,270,5,3.0,0,4,1,16.2,16.0,13.0,76.1,1015.2,4433.2,1118.4,3774.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1237.7,677.5
310,108007668,"Lääne-Viru maakond, Rakvere linn, Posti tn 7",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Posti tn 7,1981,1981-1990,60,60,270,5,3.0,0,4,1,16.5,16.5,12.9,76.1,1009.0,4402.7,1095.4,3602.7,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1918.0,696.2
288,108010919,"Lääne-Viru maakond, Rakvere linn, Laada tn 10",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Laada tn 10,1966,1961-1970,60,60,240,5,3.0,0,4,1,15.8,16.0,12.1,52.5,748.0,3329.5,630.9,2780.3,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1.0,C,1156.0,522.64
282,108011723,"Lääne-Viru maakond, Rakvere linn, Lai tn 14",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lai tn 14,1972,1971-1980,60,60,270,5,3.0,0,4,1,19.2,19.0,12.6,85.0,1072.4,4699.7,787.5,3723.0,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1.0,B,2400.0,581.0
50,108011759,"Lääne-Viru maakond, Rakvere linn, Seminari tn 4",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Seminari tn 4,1973,1971-1980,60,60,240,5,3.0,0,4,1,15.8,16.0,12.1,57.4,707.2,3341.7,635.6,3341.7,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1.0,B,3638.0,768.7
195,108011906,"Lääne-Viru maakond, Rakvere linn, Kungla tn 7",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 7,1977,1971-1980,60,60,271,5,3.0,0,4,1,15.6,15.5,12.8,75.9,949.6,4408.6,1106.5,3302.1,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1010.0,155.0
23,108011957,"Lääne-Viru maakond, Rakvere linn, Kungla tn 5",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 5,1978,1971-1980,60,60,270,5,3.0,0,4,1,15.9,16.0,12.8,76.9,1031.0,4404.1,880.1,3300.1,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,1415.3,522.3
190,108011971,"Lääne-Viru maakond, Rakvere linn, Võidu tn 88",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Võidu tn 88,1977,1971-1980,60,60,270,5,3.0,0,4,1,16.2,16.0,12.8,76.1,1001.6,4397.8,1099.6,3632.9,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,1952.6,685.5999999999999
229,108012037,"Lääne-Viru maakond, Rakvere linn, Võidu tn 86",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Võidu tn 86,1981,1981-1990,60,60,270,5,3.0,0,4,1,15.9,16.0,12.8,75.6,1013.0,4411.3,934.0,3298.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1218.1,264.4
103,108012050,"Lääne-Viru maakond, Rakvere linn, Kungla tn 6",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 6,1980,1971-1980,60,60,270,5,3.0,0,4,1,15.0,15.0,12.8,76.0,1026.8,4428.9,1099.4,3329.5,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,1613.0,642.0
249,108012101,"Lääne-Viru maakond, Rakvere linn, Vabaduse tn 5",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Vabaduse tn 5,1982,1981-1990,60,60,270,5,3.0,0,4,1,16.6,16.5,12.9,76.1,919.0,4388.9,882.1,3595.7,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1918.0,696.2
289,108012107,"Lääne-Viru maakond, Rakvere linn, Kungla tn 4",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 4,1983,1981-1990,60,60,270,5,3.0,0,4,1,16.1,16.0,13.2,76.2,1014.0,4416.3,1101.6,3774.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,A,1942.4,558.2
287,108012151,"Lääne-Viru maakond, Rakvere linn, Kungla tn 9",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 9,1984,1981-1990,60,60,270,5,3.0,0,4,1,16.0,16.0,13.2,76.1,1030.0,4387.0,1076.7,3769.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1496.8,558.4
319,108012166,"Lääne-Viru maakond, Rakvere linn, Kungla tn 11",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 11,1985,1981-1990,60,60,270,5,3.0,0,4,1,16.0,16.0,12.4,75.9,1053.7,4270.9,972.6,3298.3,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1942.0,591.0
264,108021163,"Lääne-Viru maakond, Vinni vald, Vinni alevik, Kiige tn 2",Lääne-Viru maakond, Vinni vald, Vinni alevik, Kiige tn 2,1969,1961-1970,60,60,240,5,3.0,0,4,1,15.0,15.0,,,676.0,3365.3,648.9,2567.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',0,1,0,0,1,1.0,C,1416.3,532.2
306,108021167,"Lääne-Viru maakond, Vinni vald, Vinni alevik, Kiige tn 3",Lääne-Viru maakond, Vinni vald, Vinni alevik, Kiige tn 3,1977,1971-1980,60,60,269,5,3.0,0,4,1,16.2,16.0,,,857.0,4270.2,652.7,3728.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,1,0,0.0,C,1873.1,623.1
292,109017074,"Rapla maakond, Rapla vald, Rapla linn, Välja tn 10",Rapla maakond, Rapla vald, Rapla linn, Välja tn 10,1972,1971-1980,60,60,241,5,3.0,0,4,1,15.6,15.5,12.2,57.7,695.0,3339.0,637.8,3728.0,suurpaneel,4,1,'bituumen või  PVC  plaat või rullmaterjal',"'lokaalküte', 'kaugküte'",1,0,0,0,1,1.0,C,1873.1,623.1
321,109017217,"Rapla maakond, Rapla vald, Rapla linn, Nurme tn 2",Rapla maakond, Rapla vald, Rapla linn, Nurme tn 2,1988,1981-1990,60,60,240,5,3.0,0,4,1,15.9,16.0,13.4,62.5,772.0,3743.8,734.7,3297.4,suurpaneel,12,8,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,1891.5,522.3
68,112016982,"Viljandi maakond, Viljandi linn, Männimäe tee 27",Viljandi maakond, Viljandi linn, Viljandi linn, Männimäe tee 27,1981,1981-1990,60,60,270,5,3.0,0,4,1,16.1,16.0,15.3,74.8,966.8,4334.4,798.9,3606.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,946.0,439.8
63,112017009,"Viljandi maakond, Viljandi linn, Riia mnt 28",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 28,1985,1981-1990,60,60,269,5,3.0,0,4,1,16.2,16.0,13.7,74.7,979.0,4193.1,833.8,3547.0,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,1,0,0.0,C,1815.0,593.6
227,112017023,"Viljandi maakond, Viljandi linn, Riia mnt 36",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 36,1980,1971-1980,60,60,270,5,3.0,0,4,1,16.0,16.0,12.4,74.7,868.0,4204.8,837.2,3724.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,C,1985.0,616.2
78,112017027,"Viljandi maakond, Viljandi linn, Männimäe tee 31",Viljandi maakond, Viljandi linn, Viljandi linn, Männimäe tee 31,1982,1981-1990,60,60,270,5,3.0,0,4,1,18.0,18.0,,,926.0,4211.7,846.8,3364.7,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,D,1446.0,649.0
225,112017116,"Viljandi maakond, Viljandi linn, Riia mnt 40",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 40,1978,1971-1980,60,60,270,5,3.0,0,4,1,16.0,16.0,12.4,74.7,882.0,4416.5,822.8,3724.0,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,,1418.0,339.4
62,116001534,"Harju maakond, Harku vald, Tabasalu alevik, Kase tn 2",Harju maakond, Harku vald, Tabasalu alevik, Kase tn 2,1974,1971-1980,60,60,240,5,3.0,0,4,1,15.8,16.0,13.2,62.6,846.0,3934.3,899.0,3278.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,1,0.0,D,1873.1,623.1
315,116003404,"Harju maakond, Jõelähtme vald, Loo alevik, Toome tee 6",Harju maakond, Jõelähtme vald, Loo alevik, Toome tee 6,1969,1961-1970,60,60,238,5,3.0,0,4,1,15.0,15.0,,,676.0,3513.8,820.5,2968.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'lokaalküte', 'kaugküte'",1,0,0,0,1,1.0,B,1873.1,623.1
85,116003863,"Harju maakond, Jõelähtme vald, Kostivere alevik, Liukivi tn 6",Harju maakond, Jõelähtme vald, Kostivere alevik, Liukivi tn 6,1977,1971-1980,60,60,240,5,3.0,0,4,1,15.7,15.5,,,761.0,3944.6,903.8,3320.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,1,0.0,D,1450.0,491.0
210,116006507,"Harju maakond, Keila linn, Vasara tn 7",Harju maakond, Keila linn, Keila linn, Vasara tn 7,1986,1981-1990,60,60,240,5,3.0,0,4,1,15.8,16.0,,,817.4,3957.4,911.6,3262.0,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0.0,B,1638.0,491.0
